Unnamed: 0,frame, ,x,y,XM,YM,Major,Minor,Angle,frame.1,particle
967,66,973,354.145,167.562,354.145,167.562,46.821999999999996,37.525999999999996,77.565,66,9
968,66,972,387.685,163.39,387.685,163.39,42.497,35.204,84.259,66,8
969,66,971,662.94,158.214,662.94,158.214,49.483999999999995,42.583999999999996,93.446,66,10
970,66,970,327.184,144.826,327.184,144.826,49.68899999999999,34.388000000000005,66.726,66,11
971,66,969,296.409,130.899,296.409,130.899,48.257,36.121,65.703,66,12
972,66,968,268.935,108.036,268.935,108.036,49.61600000000001,38.082,63.982,66,13
973,66,967,242.597,92.95,242.597,92.95,36.22,27.208000000000002,69.62,66,0
974,67,996,514.905,198.692,514.905,198.692,46.379,36.842,84.814,67,2
975,67,995,549.566,197.114,549.566,197.114,45.14100000000001,35.961999999999996,91.885,67,4
976,67,994,480.32599999999996,195.205,480.32599999999996,195.205,40.4,36.338,78.525,67,1
977,67,993,580.47,190.513,580.47,190.513,36.385,30.06,114.79799999999999,67,3
978,67,992,450.42699999999996,179.985,450.42699999999996,179.985,31.671999999999997,30.392,74.783,67,7
979,67,991,416.88,177.817,416.88,177.817,31.488000000000003,30.326999999999998,67.17,67,6
980,67,990,597.1659999999998,166.518,597.1659999999998,166.518,36.594,29.609,102.946,67,5
981,67,989,627.56,168.387,627.56,168.387,48.92,35.865,94.11,67,14
982,67,988,387.079,163.467,387.079,163.467,42.591,34.558,88.698,67,8
983,67,987,353.56300000000016,167.747,353.56300000000016,167.747,47.284,37.806,75.729,67,9
984,67,986,662.426,155.835,662.426,155.835,49.178999999999995,42.148999999999994,101.42399999999999,67,10
985,67,985,325.445,146.032,325.445,146.032,49.007,35.906,70.661,67,11
986,67,984,293.389,134.894,293.389,134.894,47.278999999999996,36.113,67.09100000000001,67,12
987,67,983,267.82099999999997,109.734,267.82099999999997,109.734,50.117,38.032,54.551,67,13
988,67,982,243.706,91.83,243.706,91.83,35.835,26.506,58.688,67,0
989,68,1011,514.0369999999998,199.003,514.0369999999998,199.003,46.00100000000001,36.923,86.992,68,2
990,68,1010,479.288,194.93,479.288,194.93,40.46,36.599000000000004,83.47399999999998,68,1
991,68,1009,548.799,196.233,548.799,196.233,45.178999999999995,36.552,94.23,68,4
992,68,1008,579.936,189.37,579.936,189.37,37.049,30.037,114.625,68,3
993,68,1007,449.272,179.679,449.272,179.679,31.77,30.25800000000001,80.122,68,7
994,68,1006,416.366,178.423,416.366,178.423,31.546,30.513,59.805,68,6
995,68,1005,597.783,166.845,597.783,166.845,35.914,28.433000000000003,103.652,68,5
996,68,1004,385.809,164.584,385.809,164.584,42.242,35.387,85.381,68,8
997,68,1003,352.597,167.757,352.597,167.757,46.688,36.925,77.84899999999998,68,9
998,68,1002,628.234,167.327,628.234,167.327,48.035,36.711,95.25299999999999,68,14
999,68,1001,663.175,154.631,663.175,154.631,49.3,41.916000000000004,102.436,68,10
1000,68,1000,324.501,145.994,324.501,145.994,49.38800000000001,36.325,69.107,68,11
1001,68,999,291.68,137.559,291.68,137.559,48.138999999999996,34.702,67.795,68,12
1002,68,998,265.245,113.585,265.245,113.585,49.707,38.781,51.288000000000004,68,13
1003,68,997,244.425,91.661,244.425,91.661,35.667,26.166,45.57100000000001,68,0
1004,69,1025,512.005,197.373,512.005,197.373,47.059,36.769,89.206,69,2
1005,69,1024,546.6659999999998,194.347,546.6659999999998,194.347,45.317,36.244,94.485,69,4
1006,69,1023,577.321,187.138,577.321,187.138,37.781,29.69,115.5,69,3
1007,69,1022,447.01800000000003,182.706,447.01800000000003,182.706,32.217,30.075,80.972,69,7
1008,69,1021,414.64300000000003,178.61900000000003,414.64300000000003,178.61900000000003,30.601,29.000999999999998,24.394000000000002,69,6
1009,69,1020,597.0509999999998,166.213,597.0509999999998,166.213,35.666,29.523000000000003,103.041,69,5
1010,69,1019,352.907,169.62400000000005,352.907,169.62400000000005,46.691,36.296,80.355,69,9
1011,69,1026,477.1,197.03400000000002,477.1,197.03400000000002,41.482,36.925,83.115,69,1
1012,69,1017,385.55699999999996,163.355,385.55699999999996,163.355,42.448,35.275,86.086,69,8
1013,69,1016,662.551,156.205,662.551,156.205,49.678000000000004,42.57100000000001,99.195,69,10
1014,69,1015,324.216,149.371,324.216,149.371,49.328,36.317,71.565,69,11
1015,69,1014,290.922,141.675,290.922,141.675,47.285,36.324,64.704,69,12
1016,69,1013,265.751,115.78299999999999,265.751,115.78299999999999,49.293,38.9,47.852,69,13
1017,69,1012,245.389,92.506,245.389,92.506,36.687,27.313000000000002,41.255,69,0
1018,69,1018,627.498,168.732,627.498,168.732,49.004,35.882,94.198,69,14
1019,70,1041,509.539,196.32299999999998,509.539,196.32299999999998,46.111999999999995,35.785,87.766,70,2
1020,70,1040,475.095,194.59400000000002,475.095,194.59400000000002,41.199,36.87,82.59899999999998,70,1
1021,70,1039,544.086,193.558,544.086,193.558,44.12300000000001,36.619,94.012,70,4
1022,70,1038,575.186,186.71,575.186,186.71,38.813,30.377,112.262,70,3
1023,70,1037,444.541,181.59400000000002,444.541,181.59400000000002,31.643,29.414,87.012,70,7
1024,70,1036,412.221,178.44400000000005,412.221,178.44400000000005,28.307,28.023000000000003,61.893,70,6
1025,70,1035,595.835,166.05,595.835,166.05,36.854,29.884,103.62899999999999,70,5
1026,70,1034,627.02,169.002,627.02,169.002,48.806000000000004,36.758,94.46799999999999,70,14
1027,70,1033,351.565,168.59599999999998,351.565,168.59599999999998,46.388999999999996,36.148,78.04899999999998,70,9
1028,70,1032,384.319,162.082,384.319,162.082,43.256,35.94,90.096,70,8
1029,70,1031,662.3789999999998,156.475,662.3789999999998,156.475,49.435,42.652,99.307,70,10
1030,70,1030,322.856,148.97899999999996,322.856,148.97899999999996,48.53100000000001,36.52,72.42,70,11
1031,70,1029,288.7340000000001,143.938,288.7340000000001,143.938,45.924,37.096,54.653999999999996,70,12
1032,70,1028,264.961,116.15799999999999,264.961,116.15799999999999,49.096000000000004,39.809,40.544000000000004,70,13
1033,70,1027,244.745,92.31700000000001,244.745,92.31700000000001,37.62300000000001,27.75,38.228,70,0
1034,71,1055,474.23699999999997,193.46,474.23699999999997,193.46,40.17,36.609,81.047,71,1
1035,71,1054,543.67,191.18,543.67,191.18,43.681999999999995,35.939,92.729,71,4
1036,71,1053,574.288,185.27599999999998,574.288,185.27599999999998,38.758,29.599,110.361,71,3
1037,71,1052,443.38199999999995,180.517,443.38199999999995,180.517,30.64,28.756,90.844,71,7
1038,71,1051,409.835,179.005,409.835,179.005,28.189,27.913,35.714,71,6
1039,71,1050,596.038,165.253,596.038,165.253,38.643,31.96,101.876,71,5
1040,71,1049,628.021,171.172,628.021,171.172,49.253,37.174,91.36399999999999,71,14
1041,71,1056,508.983,195.581,508.983,195.581,44.333,36.532,89.37799999999999,71,2
1042,71,1047,382.41,162.602,382.41,162.602,43.323,35.296,85.605,71,8
1043,71,1046,663.1,158.013,663.1,158.013,49.475,41.665,98.66799999999999,71,10
1044,71,1045,319.508,150.792,319.508,150.792,48.173,35.44300000000001,74.67399999999998,71,11
1045,71,1044,286.0420000000001,144.05200000000005,286.0420000000001,144.05200000000005,45.701,37.249,61.753,71,12
1046,71,1043,263.922,115.846,263.922,115.846,49.198,37.966,42.041000000000004,71,13
1047,71,1042,244.075,92.90299999999999,244.075,92.90299999999999,35.797,26.712,41.33,71,0
1048,71,1048,349.44199999999995,167.773,349.44199999999995,167.773,47.72,36.26,81.627,71,9
1049,72,1070,509.668,193.963,509.668,193.963,44.262,35.699,89.72399999999998,72,2
1050,72,1069,544.653,191.21099999999998,544.653,191.21099999999998,44.093999999999994,37.625,90.794,72,4
1051,72,1068,410.131,180.5,410.131,180.5,27.244,26.825,0.0,72,6
1052,72,1067,443.381,180.445,443.381,180.445,30.771,29.916,81.64399999999998,72,7
1053,72,1066,575.7909999999998,184.463,575.7909999999998,184.463,39.601,29.419,109.736,72,3
1054,72,1065,597.3,164.81900000000005,597.3,164.81900000000005,38.648,30.671,105.507,72,5
1055,72,1064,628.7669999999998,170.769,628.7669999999998,170.769,48.575,36.671,94.294,72,14
1056,72,1071,474.869,193.69299999999998,474.869,193.69299999999998,39.256,37.071999999999996,80.854,72,1
1057,72,1062,381.784,164.43,381.784,164.43,42.483000000000004,35.755,90.245,72,8
1058,72,1061,663.8,157.82399999999996,663.8,157.82399999999996,48.937,41.81100000000001,98.695,72,10
1059,72,1060,321.014,151.52100000000004,321.014,151.52100000000004,47.048,36.236999999999995,71.08,72,11
1060,72,1059,287.94599999999997,143.59,287.94599999999997,143.59,44.463,36.711,64.499,72,12
1061,72,1058,264.923,116.104,264.923,116.104,48.005,38.458,44.056999999999995,72,13
1062,72,1057,244.044,93.208,244.044,93.208,36.003,27.585,41.478,72,0
1063,72,1063,349.455,170.05599999999995,349.455,170.05599999999995,45.688,34.779,76.485,72,9
1064,73,1086,475.56800000000004,194.232,475.56800000000004,194.232,40.55,36.235,85.927,73,1
1065,73,1085,510.99699999999996,194.357,510.99699999999996,194.357,45.68,38.297,91.914,73,2
1066,73,1084,546.145,188.74099999999999,546.145,188.74099999999999,44.521,36.205999999999996,93.145,73,4
1067,73,1083,411.695,179.649,411.695,179.649,26.912,26.4,121.90100000000001,73,6
1068,73,1082,444.85,180.735,444.85,180.735,31.671999999999997,29.829,78.128,73,7
1069,73,1081,577.009,182.22400000000002,577.009,182.22400000000002,39.321999999999996,29.789,111.402,73,3
1070,73,1080,629.555,169.747,629.555,169.747,48.233999999999995,35.874,89.649,73,14
1071,73,1079,351.944,169.067,351.944,169.067,47.12600000000001,35.446999999999996,81.257,73,9
1072,73,1077,598.48,160.796,598.48,160.796,39.51300000000001,32.546,101.834,73,5
1073,73,1076,664.957,158.9,664.957,158.9,48.687,41.998999999999995,95.43299999999999,73,10
1074,73,1075,323.2340000000001,152.332,323.2340000000001,152.332,46.07100000000001,34.187,73.645,73,11
1075,73,1074,291.473,143.703,291.473,143.703,43.86,35.968,70.245,73,12
1076,73,1073,267.508,117.016,267.508,117.016,48.06100000000001,38.334,49.44,73,13
1077,73,1072,243.58700000000002,94.833,243.58700000000002,94.833,38.32,31.166999999999998,49.24100000000001,73,0
1078,73,1078,384.36199999999997,163.799,384.36199999999997,163.799,42.223,34.95,88.49600000000002,73,8
1079,74,1095,632.987,169.984,632.987,169.984,47.776,34.885,88.958,74,14
1080,74,1100,511.974,192.391,511.974,192.391,45.706,38.471,90.044,74,2
1081,74,1099,413.19,179.643,413.19,179.643,25.866,25.105,165.269,74,6
1082,74,1098,446.11199999999997,181.35,446.11199999999997,181.35,31.101,28.575,78.876,74,7
1083,74,1097,546.903,186.15,546.903,186.15,43.103,35.773,91.649,74,4
1084,74,1096,579.011,181.605,579.011,181.605,38.038000000000004,31.531,108.90799999999999,74,3
1085,74,1094,352.98800000000006,168.042,352.98800000000006,168.042,47.599,35.577,85.029,74,9
1086,74,1101,476.449,194.146,476.449,194.146,42.23,36.843,83.925,74,1
1087,74,1092,602.383,159.842,602.383,159.842,40.258,33.303000000000004,94.99600000000001,74,5
1088,74,1091,668.6060000000001,160.767,668.6060000000001,160.767,47.961999999999996,42.63399999999999,92.15299999999999,74,10
1089,74,1090,324.505,151.44899999999996,324.505,151.44899999999996,44.266999999999996,33.306999999999995,72.82300000000002,74,11
1090,74,1089,292.947,143.934,292.947,143.934,41.605,34.52,66.801,74,12
1091,74,1088,267.982,118.8,267.982,118.8,47.99100000000001,38.47,53.395,74,13
1092,74,1087,242.854,95.464,242.854,95.464,42.174,34.839,53.735,74,0
1093,74,1093,385.75699999999995,163.513,385.75699999999995,163.513,41.625,35.391,89.266,74,8
1094,75,1116,476.4,193.15200000000002,476.4,193.15200000000002,42.761,36.803000000000004,83.289,75,1
1095,75,1115,511.939,190.114,511.939,190.114,44.989,38.461,90.307,75,2
1096,75,1114,412.765,178.30900000000003,412.765,178.30900000000003,26.938000000000002,26.185,59.089,75,6
1097,75,1113,445.796,180.31599999999997,445.796,180.31599999999997,31.816,29.854,78.831,75,7
1098,75,1112,579.539,181.75099999999998,579.539,181.75099999999998,36.422,31.287,111.25200000000001,75,3
1099,75,1111,546.91,183.875,546.91,183.875,41.89100000000001,35.683,89.75,75,4
1100,75,1110,634.931,169.595,634.931,169.595,47.527,36.434,86.609,75,14
1101,75,1109,352.665,166.24900000000005,352.665,166.24900000000005,48.105,36.34,87.07700000000001,75,9
1102,75,1108,603.141,160.654,603.141,160.654,40.465,33.794000000000004,96.587,75,5
1103,75,1107,386.042,160.95,386.042,160.95,43.316,36.302,87.113,75,8
1104,75,1106,670.673,160.661,670.673,160.661,47.62300000000001,41.28,95.691,75,10
1105,75,1105,323.4170000000001,150.579,323.4170000000001,150.579,43.06399999999999,32.996,77.14699999999998,75,11
1106,75,1104,291.066,145.25,291.066,145.25,42.31399999999999,35.92800000000001,68.527,75,12
1107,75,1103,266.654,120.124,266.654,120.124,47.452,36.304,53.352,75,13
1108,75,1102,241.67,94.962,241.67,94.962,44.809,38.843,54.806000000000004,75,0
1109,76,1131,478.13699999999994,190.982,478.13699999999994,190.982,43.801,38.516,84.31700000000002,76,1
1110,76,1130,581.0219999999998,182.142,581.0219999999998,182.142,35.291,30.70300000000001,100.82700000000001,76,3
1111,76,1129,513.7040000000002,186.514,513.7040000000002,186.514,46.364,36.936,92.889,76,2
1112,76,1128,548.505,182.41299999999998,548.505,182.41299999999998,41.738,36.179,87.244,76,4
1113,76,1127,446.74800000000016,177.575,446.74800000000016,177.575,34.083,31.38,70.73899999999998,76,7
1114,76,1126,413.95,175.35,413.95,175.35,28.385,26.689,57.964,76,6
1115,76,1125,636.225,169.75900000000001,636.225,169.75900000000001,47.607,37.44300000000001,92.38,76,14
1116,76,1124,604.85,163.355,604.85,163.355,36.618,30.459,96.01,76,5
1117,76,1123,672.1419999999998,160.238,672.1419999999998,160.238,47.981,41.688,97.19,76,10
1118,76,1122,387.30800000000005,158.724,387.30800000000005,158.724,44.386,36.66,83.079,76,8
1119,76,1121,353.83099999999996,161.814,353.83099999999996,161.814,49.882,35.659,87.35600000000002,76,9
1120,76,1120,323.8640000000001,147.924,323.8640000000001,147.924,43.365,32.473,83.921,76,11
1121,76,1119,290.6,145.532,290.6,145.532,42.744,37.414,61.577,76,12
1122,76,1118,268.986,118.56700000000001,268.986,118.56700000000001,48.339,34.926,47.309,76,13
1123,76,1117,243.215,92.96799999999999,243.215,92.96799999999999,47.33,41.589,53.355,76,0
1124,77,1146,479.913,189.933,479.913,189.933,43.778999999999996,38.826,83.75200000000002,77,1
1125,77,1145,581.9680000000002,180.84599999999998,581.9680000000002,180.84599999999998,33.563,29.893,105.38600000000001,77,3
1126,77,1144,515.2230000000002,184.487,515.2230000000002,184.487,45.74100000000001,35.964,92.65899999999999,77,2
1127,77,1143,448.0,176.855,448.0,176.855,34.571999999999996,31.673000000000002,74.315,77,7
1128,77,1142,549.664,180.185,549.664,180.185,42.442,36.24,90.699,77,4
1129,77,1141,415.536,173.63099999999997,415.536,173.63099999999997,29.67,28.237,43.776,77,6
1130,77,1140,637.966,169.575,637.966,169.575,47.93899999999999,37.369,93.662,77,14
1131,77,1139,606.533,163.451,606.533,163.451,36.655,30.463,97.26100000000001,77,5
1132,77,1138,673.7919999999998,159.724,673.7919999999998,159.724,47.917,41.558,99.788,77,10
1133,77,1137,388.926,156.138,388.926,156.138,43.855,35.73900000000001,81.788,77,8
1134,77,1136,355.399,158.379,355.399,158.379,48.96,36.226,85.87200000000001,77,9
1135,77,1135,324.465,145.091,324.465,145.091,42.922,33.491,82.57799999999997,77,11
1136,77,1134,290.498,144.192,290.498,144.192,42.299,37.415,57.19300000000001,77,12
1137,77,1133,270.32,115.485,270.32,115.485,48.06800000000001,36.077,42.76600000000001,77,13
1138,77,1132,245.373,88.596,245.373,88.596,47.795,41.611000000000004,57.177,77,0
1139,78,1160,582.297,181.36700000000002,582.297,181.36700000000002,34.292,29.25800000000001,98.01899999999999,78,3
1140,78,1159,514.905,183.106,514.905,183.106,47.522,37.215,91.75,78,2
1141,78,1158,550.036,180.12599999999995,550.036,180.12599999999995,42.797,37.336999999999996,88.36,78,4
1142,78,1157,447.499,176.543,447.499,176.543,35.067,32.678000000000004,72.384,78,7
1143,78,1156,414.96,172.227,414.96,172.227,30.683000000000003,29.214000000000002,49.26300000000001,78,6
1144,78,1155,606.496,164.668,606.496,164.668,34.715,28.462,95.887,78,5
1145,78,1154,637.274,169.046,637.274,169.046,48.438,37.431,92.367,78,14
1146,78,1161,479.72900000000004,188.722,479.72900000000004,188.722,43.732,37.529,84.36399999999998,78,1
1147,78,1152,388.31699999999995,153.91299999999995,388.31699999999995,153.91299999999995,43.99,36.556,82.154,78,8
1148,78,1151,354.603,156.721,354.603,156.721,49.195,36.027,86.944,78,9
1149,78,1150,323.608,143.989,323.608,143.989,43.808,33.569,84.21,78,11
1150,78,1149,289.709,142.39700000000005,289.709,142.39700000000005,42.878,37.504,58.59,78,12
1151,78,1148,270.289,113.569,270.289,113.569,47.988,35.58,41.347,78,13
1152,78,1147,245.981,85.666,245.981,85.666,48.978,42.68600000000001,57.50100000000001,78,0
1153,78,1153,673.118,159.226,673.118,159.226,48.233000000000004,41.65600000000001,96.229,78,10
1154,79,1176,479.98400000000004,188.66099999999997,479.98400000000004,188.66099999999997,45.396,37.695,86.009,79,1
1155,79,1175,582.726,179.19099999999997,582.726,179.19099999999997,34.028,29.784000000000002,97.402,79,3
1156,79,1174,515.339,182.304,515.339,182.304,48.51600000000001,38.106,92.73700000000001,79,2
1157,79,1173,447.32,175.982,447.32,175.982,36.649,34.255,74.2,79,7
1158,79,1172,550.531,178.32299999999995,550.531,178.32299999999995,43.244,36.56800000000001,89.834,79,4
1159,79,1171,414.838,172.72799999999995,414.838,172.72799999999995,31.713,29.549,59.273,79,6
1160,79,1170,607.668,163.737,607.668,163.737,34.448,28.09,95.823,79,5
1161,79,1169,637.859,167.725,637.859,167.725,48.504,37.171,89.654,79,14
1162,79,1168,673.8910000000002,159.256,673.8910000000002,159.256,48.177,41.333999999999996,93.814,79,10
1163,79,1167,388.36699999999996,153.873,388.36699999999996,153.873,44.043,36.541,79.528,79,8
1164,79,1166,354.719,155.554,354.719,155.554,49.485,35.73900000000001,85.656,79,9
1165,79,1165,324.822,142.347,324.822,142.347,43.488,32.235,82.124,79,11
1166,79,1164,290.998,139.941,290.998,139.941,43.641999999999996,38.539,54.667,79,12
1167,79,1163,270.81,110.973,270.81,110.973,48.365,35.566,41.809,79,13
1168,79,1162,246.88099999999997,83.126,246.88099999999997,83.126,49.31800000000001,42.54600000000001,56.394,79,0
1169,80,1190,514.884,186.007,514.884,186.007,48.27,37.43,93.05,80,2
1170,80,1189,582.655,178.628,582.655,178.628,35.452,30.419,95.60600000000001,80,3
1171,80,1188,549.698,179.604,549.698,179.604,44.105,37.385,91.934,80,4
1172,80,1187,447.602,175.386,447.602,175.386,38.541,34.325,70.587,80,7
1173,80,1186,415.276,171.18400000000003,415.276,171.18400000000003,32.137,30.308000000000003,66.469,80,6
1174,80,1185,608.11,163.576,608.11,163.576,33.949,27.303,95.376,80,5
1175,80,1184,638.604,166.795,638.604,166.795,48.033,37.773,91.48200000000001,80,14
1176,80,1191,479.37699999999995,190.217,479.37699999999995,190.217,45.916000000000004,38.35,81.2,80,1
1177,80,1182,388.164,153.105,388.164,153.105,43.577,36.114000000000004,81.618,80,8
1178,80,1181,354.533,155.683,354.533,155.683,48.925,36.382,85.661,80,9
1179,80,1180,324.993,141.16299999999995,324.993,141.16299999999995,42.51300000000001,32.046,79.143,80,11
1180,80,1179,291.71299999999997,139.319,291.71299999999997,139.319,42.545,36.75,52.643,80,12
1181,80,1178,271.92,111.054,271.92,111.054,48.415,36.029,42.041000000000004,80,13
1182,80,1177,247.399,83.36,247.399,83.36,49.589,42.597,54.604,80,0
1183,80,1183,674.8480000000002,159.58,674.8480000000002,159.58,48.408,41.242,92.986,80,10
1184,81,1205,515.307,187.255,515.307,187.255,47.913000000000004,37.895,93.209,81,2
1185,81,1204,583.0319999999998,177.982,583.0319999999998,177.982,35.476,30.75800000000001,95.656,81,3
1186,81,1203,550.127,179.563,550.127,179.563,43.992,37.046,93.77600000000001,81,4
1187,81,1202,448.04699999999997,174.00900000000001,448.04699999999997,174.00900000000001,38.542,34.555,67.291,81,7
1188,81,1201,415.589,169.747,415.589,169.747,32.681999999999995,29.92,57.14,81,6
1189,81,1200,608.925,164.09799999999996,608.925,164.09799999999996,34.013000000000005,27.476999999999997,95.346,81,5
1190,81,1199,639.304,166.489,639.304,166.489,47.755,37.14,91.449,81,14
1191,81,1206,479.449,189.709,479.449,189.709,45.941,38.385,80.715,81,1
1192,81,1197,355.591,154.97299999999996,355.591,154.97299999999996,49.483999999999995,36.074,84.23700000000002,81,9
1193,81,1196,389.48400000000004,150.35299999999995,389.48400000000004,150.35299999999995,43.858000000000004,36.724000000000004,81.699,81,8
1194,81,1195,326.106,141.262,326.106,141.262,41.96,32.256,81.03399999999998,81,11
1195,81,1194,292.899,139.752,292.899,139.752,41.55,36.681,55.318999999999996,81,12
1196,81,1193,272.89599999999996,111.77799999999999,272.89599999999996,111.77799999999999,48.46,36.074,42.004,81,13
1197,81,1192,248.271,84.999,248.271,84.999,49.553999999999995,41.316,55.956,81,0
1198,81,1198,675.495,160.345,675.495,160.345,48.155,41.56399999999999,88.64200000000002,81,10
1199,82,1221,479.949,190.41299999999998,479.949,190.41299999999998,45.216,37.79,81.225,82,1
1200,82,1220,515.439,186.636,515.439,186.636,48.158,37.834,92.815,82,2
1201,82,1219,583.731,176.67,583.731,176.67,34.028,30.121,98.51,82,3
1202,82,1218,550.573,178.91,550.573,178.91,44.705,37.821999999999996,94.72399999999999,82,4
1203,82,1217,449.327,173.364,449.327,173.364,39.825,34.848,67.829,82,7
1204,82,1216,417.089,167.115,417.089,167.115,33.905,30.23,64.233,82,6
1205,82,1215,609.299,162.89,609.299,162.89,32.701,26.476,92.315,82,5
1206,82,1214,639.102,166.138,639.102,166.138,47.88,37.096,87.958,82,14
1207,82,1212,356.708,152.577,356.708,152.577,49.747,37.13800000000001,86.735,82,9
1208,82,1211,391.344,147.159,391.344,147.159,44.19,36.852,82.434,82,8
1209,82,1210,326.582,141.0,326.582,141.0,41.62,30.99,82.978,82,11
1210,82,1209,294.473,140.351,294.473,140.351,40.445,34.755,53.3,82,12
1211,82,1208,273.26599999999996,113.90700000000001,273.26599999999996,113.90700000000001,48.157,36.936,38.109,82,13
1212,82,1207,250.19799999999998,85.06,250.19799999999998,85.06,48.952,41.408,45.174,82,0
1213,82,1213,675.117,162.216,675.117,162.216,47.53100000000001,40.476,85.79899999999998,82,10
1214,83,1230,608.319,162.7,608.319,162.7,32.742,26.636999999999997,93.175,83,5
1215,83,1236,480.404,192.192,480.404,192.192,46.266999999999996,38.361999999999995,78.685,83,1
1216,83,1235,515.569,186.051,515.569,186.051,48.0,37.083,93.54899999999999,83,2
1217,83,1233,550.248,178.21599999999995,550.248,178.21599999999995,44.146,37.725,94.887,83,4
1218,83,1232,449.881,174.55200000000005,449.881,174.55200000000005,41.178000000000004,35.465,67.732,83,7
1219,83,1231,417.577,166.50400000000005,417.577,166.50400000000005,34.713,30.811,62.24800000000001,83,6
1220,83,1229,638.533,166.34900000000005,638.533,166.34900000000005,47.566,37.77,88.40299999999998,83,14
1221,83,1234,583.434,177.179,583.434,177.179,33.966,29.689,101.036,83,3
1222,83,1227,357.5,149.773,357.5,149.773,50.23,36.07,87.234,83,9
1223,83,1226,391.994,145.869,391.994,145.869,44.284,37.205,74.786,83,8
1224,83,1225,327.709,138.46,327.709,138.46,41.902,31.085,84.61,83,11
1225,83,1224,295.82599999999996,138.607,295.82599999999996,138.607,39.731,34.129,57.297,83,12
1226,83,1228,674.8889999999999,162.639,674.8889999999999,162.639,46.79,40.436,89.20100000000002,83,10
1227,83,1223,273.77,113.186,273.77,113.186,48.326,37.12300000000001,39.428000000000004,83,13
1228,83,1222,251.255,84.439,251.255,84.439,48.434,40.957,43.988,83,0
1229,84,1251,480.44300000000004,189.035,480.44300000000004,189.035,46.775,38.055,83.92200000000003,84,1
1230,84,1250,584.47,177.584,584.47,177.584,33.33,29.491,98.745,84,3
1231,84,1249,516.13,181.513,516.13,181.513,47.99,38.497,93.32600000000001,84,2
1232,84,1248,551.68,177.125,551.68,177.125,42.58600000000001,37.044000000000004,90.969,84,4
1233,84,1247,449.124,173.41400000000004,449.124,173.41400000000004,40.82,35.371,75.132,84,7
1234,84,1246,416.85,165.893,416.85,165.893,34.029,30.98,72.332,84,6
1235,84,1245,608.946,162.08700000000005,608.946,162.08700000000005,32.431,27.364,94.26799999999999,84,5
1236,84,1244,639.015,167.112,639.015,167.112,47.305,36.982,87.149,84,14
1237,84,1243,675.4639999999997,163.956,675.4639999999997,163.956,47.211999999999996,41.126999999999995,86.22,84,10
1238,84,1242,389.88300000000004,146.661,389.88300000000004,146.661,43.146,36.887,75.652,84,8
1239,84,1241,356.17699999999996,149.195,356.17699999999996,149.195,49.369,34.946,85.119,84,9
1240,84,1240,327.281,135.621,327.281,135.621,41.746,32.238,81.001,84,11
1241,84,1239,295.474,136.596,295.474,136.596,39.489000000000004,32.823,58.233999999999995,84,12
1242,84,1238,272.121,112.87200000000001,272.121,112.87200000000001,49.02,37.324,43.424,84,13
1243,84,1237,249.317,84.197,249.317,84.197,47.858999999999995,41.15600000000001,46.489,84,0
1244,85,1265,585.4,177.937,585.4,177.937,32.841,30.511999999999997,101.419,85,3
1245,85,1264,552.117,177.267,552.117,177.267,42.089,37.088,94.022,85,4
1246,85,1263,516.5790000000002,179.84099999999995,516.5790000000002,179.84099999999995,46.86,37.578,93.185,85,2
1247,85,1262,449.349,172.322,449.349,172.322,41.575,35.188,77.195,85,7
1248,85,1261,417.108,165.33599999999996,417.108,165.33599999999996,34.082,31.156,69.376,85,6
1249,85,1260,610.1709999999998,162.43,610.1709999999998,162.43,31.22,26.671999999999997,91.596,85,5
1250,85,1259,640.123,167.951,640.123,167.951,46.04600000000001,36.997,87.353,85,14
1251,85,1266,481.091,188.028,481.091,188.028,45.958999999999996,38.453,83.525,85,1
1252,85,1257,389.43300000000005,146.665,389.43300000000005,146.665,42.378,36.294000000000004,79.773,85,8
1253,85,1256,355.212,149.622,355.212,149.622,49.481,36.771,83.32799999999997,85,9
1254,85,1255,327.475,133.942,327.475,133.942,40.139,30.23,75.675,85,11
1255,85,1254,296.495,133.94799999999998,296.495,133.94799999999998,38.505,32.141,61.135,85,12
1256,85,1253,271.758,111.29899999999999,271.758,111.29899999999999,49.261,38.253,46.67,85,13
1257,85,1252,249.56,81.797,249.56,81.797,47.571999999999996,40.655,42.617,85,0
1258,85,1258,676.919,165.446,676.919,165.446,47.515,41.669,86.619,85,10
1259,86,1280,586.775,176.127,586.775,176.127,32.324,29.779,101.262,86,3
1260,86,1279,518.1419999999998,180.018,518.1419999999998,180.018,46.573,37.782,93.571,86,2
1261,86,1278,553.405,174.857,553.405,174.857,41.08,37.069,96.14299999999999,86,4
1262,86,1277,449.986,173.377,449.986,173.377,40.99100000000001,35.628,72.702,86,7
1263,86,1276,611.5,161.735,611.5,161.735,28.855,25.945999999999998,95.773,86,5
1264,86,1275,641.331,168.50400000000005,641.331,168.50400000000005,44.146,36.715,86.95,86,14
1265,86,1274,417.681,164.321,417.681,164.321,34.571,31.011,70.325,86,6
1266,86,1281,482.449,187.757,482.449,187.757,46.521,38.617,83.484,86,1
1267,86,1272,355.26,149.23,355.26,149.23,48.663000000000004,33.385999999999996,88.20700000000002,86,9
1268,86,1271,389.652,145.012,389.652,145.012,43.552,39.146,65.903,86,8
1269,86,1270,327.58099999999996,133.482,327.58099999999996,133.482,41.553999999999995,32.448,75.92,86,11
