n,d,segment
51529.0,129.97635240989158,40
62500.0,149.5845534664802,40
75625.0,170.4221162368421,40
91809.0,217.52601376484753,40
110889.0,275.65836045520933,40
133956.0,310.09729505378135,40
162409.0,328.1121781988686,40
197136.0,352.2922342515128,40
238144.0,395.6128154084695,40
288369.0,525.1227067761824,40
25.0,0.3925310923246237,41
36.0,0.5264933034456944,41
49.0,0.6735899002457407,41
64.0,0.8235376570973804,41
81.0,0.9839835608734193,41
100.0,1.1541439600479253,41
121.0,1.3310152058098248,41
144.0,1.5142775519997371,41
196.0,1.9239817999264295,41
225.0,2.1582874283568367,41
289.0,2.6936533603936925,41
361.0,3.2934532557270173,41
400.0,3.608093315975571,41
529.0,4.60900048905125,41
625.0,5.335205697825841,41
729.0,6.132346910509157,41
900.0,7.436249345695405,41
1089.0,9.436594420584317,41
1369.0,11.602615980626844,41
1600.0,13.246770272312235,41
1936.0,15.42768166484325,41
2401.0,18.064546349841205,41
2916.0,20.677764106572408,41
3481.0,23.598060365752175,41
4225.0,27.05635990038197,41
5184.0,31.143488481683242,41
6241.0,35.172335352799784,41
7569.0,38.64546086185284,41
9216.0,42.893683010558895,41
11236.0,48.16942885298572,41
13456.0,53.31998951240216,41
16384.0,59.692647376492786,41
19881.0,66.41649010448576,41
24025.0,73.17352060089516,41
28900.0,78.83551074997547,41
35344.0,89.55224245025805,41
42436.0,100.6955601625958,41
51529.0,116.25457307541024,41
62500.0,137.87915871591298,41
75625.0,157.08638290210703,41
91809.0,177.3582169865457,41
110889.0,183.54019016533107,41
133956.0,185.7116435213354,41
162409.0,191.4735047776451,41
197136.0,196.6059318207525,41
238144.0,222.90223436260598,41
288369.0,276.0359027883074,41
25.0,0.3605338030245129,42
36.0,0.4867459329999978,42
49.0,0.6336940898927675,42
64.0,0.7945536308944935,42
81.0,0.9666348151517885,42
100.0,1.1503402102076632,42
121.0,1.3421071575241859,42
144.0,1.5404866599414606,42
196.0,1.9581017809403682,42
225.0,2.1844907872731745,42
289.0,2.6859546783141495,42
361.0,3.2377271650379496,42
400.0,3.5365654251531904,42
529.0,4.5511139955530915,42
625.0,5.269920733367254,42
729.0,6.032875030501942,42
900.0,7.2635799277275765,42
1089.0,9.185733066718695,42
1369.0,11.238493290711222,42
1600.0,12.93750529107847,42
1936.0,15.28912174334505,42
2401.0,18.095426393025665,42
2916.0,20.859041989404854,42
3481.0,23.455515644866946,42
4225.0,26.356674384740234,42
5184.0,29.045310425000917,42
6241.0,31.281719065629616,42
7569.0,34.277535992455995,42
9216.0,38.225818739538845,42
11236.0,44.41595804465783,42
13456.0,50.730734642424316,42
16384.0,58.00035883677124,42
19881.0,68.88318485636056,42
24025.0,82.13783271992602,42
28900.0,93.58040968849416,42
35344.0,104.99578353143788,42
42436.0,114.89060676283529,42
51529.0,126.1178103509404,42
62500.0,137.92508533593852,42
75625.0,149.16243967070326,42
91809.0,159.21600770507916,42
110889.0,209.45297086090045,42
133956.0,231.43167311957646,42
162409.0,267.4981206729793,42
197136.0,293.7350534281425,42
238144.0,310.1464425691565,42
288369.0,308.9995286326923,42
25.0,0.37509653255466063,43
36.0,0.5051507823716268,43
49.0,0.6521182277642953,43
64.0,0.8074322289438437,43
81.0,0.9672163337706792,43
100.0,1.1393024559997178,43
121.0,1.3181738170729616,43
144.0,1.5098182524516068,43
196.0,1.9092670661565774,43
225.0,2.1204391075501583,43
289.0,2.571099820665639,43
361.0,3.077382471490377,43
400.0,3.338512789284765,43
529.0,4.161456669131264,43
625.0,4.76989642518892,43
729.0,5.456407370673508,43
900.0,6.60473066521954,43
1089.0,7.910314983710103,43
1369.0,9.775365248268951,43
1600.0,11.219578234710255,43
1936.0,12.964350500766802,43
2401.0,15.02918246034247,43
2916.0,17.35117373554049,43
3481.0,19.662476305751245,43
4225.0,22.418913305194543,43
5184.0,25.425015305911597,43
6241.0,28.502774559130398,43
7569.0,28.939981116132053,43
9216.0,32.8380167370571,43
11236.0,37.399746007398136,43
13456.0,42.813149445379686,43
16384.0,50.25794107177292,43
19881.0,58.382545187940025,43
24025.0,67.35714968735384,43
28900.0,75.46029197234846,43
35344.0,86.27531720046811,43
42436.0,99.6915218310023,43
51529.0,112.42577338973247,43
62500.0,126.67840384917527,43
75625.0,137.02039570376834,43
91809.0,131.32095857753527,43
110889.0,138.56027321284492,43
133956.0,165.16709293092615,43
162409.0,196.52727953565133,43
197136.0,217.44205810441906,43
238144.0,229.6185994812456,43
288369.0,241.32658727059808,43
25.0,0.35626198730533115,44
36.0,0.4783952507376041,44
49.0,0.6095811854206529,44
64.0,0.7426605677952607,44
81.0,0.8877537123722027,44
100.0,1.0484267206833808,44
121.0,1.220972955727967,44
144.0,1.4027293424766687,44
196.0,1.8286578737184926,44
225.0,2.06473160653069,44
289.0,2.5684618376460464,44
361.0,3.1027994243623307,44
400.0,3.3704767108877562,44
529.0,4.3061114421282065,44
625.0,4.990095281551291,44
729.0,5.667704347062384,44
900.0,6.736745396251474,44
1089.0,7.938074650302862,44
1369.0,9.652929747189878,44
1600.0,11.016320286419145,44
1936.0,12.944296411042666,44
2401.0,15.459151542882076,44
2916.0,18.105652857990084,44
3481.0,20.69408775699414,44
4225.0,23.999219684920913,44
5184.0,27.99700426132235,44
6241.0,32.26704113446974,44
7569.0,37.53154396196017,44
9216.0,43.105105411072216,44
11236.0,49.56153895256263,44
13456.0,55.87886026833054,44
16384.0,63.57484480749976,44
19881.0,73.47456566876252,44
24025.0,82.99931565341716,44
28900.0,91.27973567674805,44
35344.0,99.55449235538694,44
42436.0,109.13469892666315,44
51529.0,120.57693305519608,44
62500.0,134.5956187322161,44
75625.0,143.32874957714904,44
91809.0,156.8430950092619,44
110889.0,150.60486167680287,44
133956.0,149.66712411346097,44
162409.0,142.95270156548028,44
197136.0,168.4393110115769,44
238144.0,221.6687436814825,44
288369.0,267.5900788043874,44
25.0,0.3996883187579417,45
36.0,0.5437677363819303,45
49.0,0.7075461599418843,45
64.0,0.8834964230866681,45
81.0,1.0692267265849815,45
100.0,1.2655070855915442,45
121.0,1.4736444734590075,45
144.0,1.7002260826855462,45
196.0,2.179714455517005,45
225.0,2.438422848638933,45
289.0,2.9885523611992486,45
361.0,3.577091427433276,45
400.0,3.8950502140694536,45
529.0,4.945827914330731,45
625.0,5.697253812093758,45
729.0,6.452141651704135,45
900.0,7.5198690997358275,45
1089.0,8.466742796223551,45
1369.0,9.967660328758026,45
1600.0,11.209298416462415,45
1936.0,12.959971596008302,45
2401.0,15.405416219642573,45
2916.0,17.984205291356016,45
3481.0,20.507905021847847,45
4225.0,23.501550835324295,45
5184.0,27.739414249940232,45
6241.0,32.22695959489718,45
7569.0,40.2429857973531,45
9216.0,46.96830338222569,45
11236.0,53.551019022684805,45
13456.0,59.219100991545005,45
16384.0,65.58700445376613,45
19881.0,72.52959548584853,45
24025.0,82.5516319112838,45
28900.0,93.01285068878188,45
35344.0,106.26354968895677,45
42436.0,120.61528843310134,45
51529.0,138.11418367346394,45
62500.0,155.4868019538954,45
75625.0,170.3990587490965,45
91809.0,184.5426446065794,45
110889.0,173.8442652152025,45
133956.0,196.40550402325619,45
162409.0,215.1029079483371,45
197136.0,230.5032462474695,45
238144.0,256.1695984008369,45
288369.0,227.87413660351507,45
25.0,0.3555774591500674,46
36.0,0.4870748243009883,46
49.0,0.6376950764395031,46
64.0,0.8043739157965931,46
81.0,0.9786039323247896,46
100.0,1.1684215063822334,46
121.0,1.3672909804706002,46
144.0,1.5825188163261343,46
196.0,2.0589624018912946,46
225.0,2.299020490964385,46
289.0,2.801646187720625,46
361.0,3.3504776794624265,46
400.0,3.6391551000077986,46
529.0,4.626165133198478,46
625.0,5.347879243575382,46
729.0,6.082231515639049,46
900.0,7.263918203144,46
1089.0,9.013535916485502,46
1369.0,10.834760868410767,46
1600.0,12.173629505902472,46
1936.0,13.989610033716788,46
2401.0,16.556263321356145,46
2916.0,19.276773394870222,46
3481.0,22.398349446635805,46
4225.0,26.349143981495025,46
5184.0,31.20728872248475,46
6241.0,36.12111889805841,46
7569.0,41.48016366618594,46
9216.0,47.250840635945,46
11236.0,52.57883623041313,46
13456.0,58.055582335661185,46
16384.0,65.09470462232352,46
19881.0,73.79590232179596,46
24025.0,82.49456641834891,46
28900.0,91.01944810040172,46
35344.0,102.28231922266754,46
42436.0,111.24633570261986,46
51529.0,123.24147181629817,46
62500.0,133.33254569672619,46
75625.0,144.5622010231072,46
91809.0,149.68523569641033,46
110889.0,138.54570220870846,46
133956.0,159.85007367932488,46
162409.0,176.7007992848174,46
197136.0,181.26718085822446,46
238144.0,173.44301117692575,46
288369.0,189.30461630598518,46
25.0,0.3779670266307668,47
36.0,0.508884174301241,47
49.0,0.6611188070011169,47
64.0,0.8269960420038802,47
81.0,1.0060992287719874,47
100.0,1.1947711862234272,47
121.0,1.3970977599420091,47
144.0,1.6167657153171875,47
196.0,2.0794275893901566,47
225.0,2.3158445223563797,47
289.0,2.841122508786421,47
361.0,3.434029692231671,47
400.0,3.7493246312731108,47
529.0,4.744976202276691,47
625.0,5.417717346288943,47
729.0,6.119893452683302,47
900.0,7.28026822173671,47
1089.0,8.875997266051485,47
1369.0,10.69560969383362,47
1600.0,12.132137665797096,47
1936.0,13.895154806859347,47
2401.0,16.307285474951488,47
2916.0,19.124472872241185,47
3481.0,21.986482068568034,47
4225.0,25.787740975691854,47
5184.0,30.605846551854235,47
6241.0,36.06906508010043,47
7569.0,44.353978926759474,47
9216.0,51.36511174060685,47
11236.0,60.75642784501279,47
13456.0,71.12326160691619,47
16384.0,81.78417846867352,47
19881.0,90.33970324427816,47
24025.0,97.03126142145845,47
28900.0,102.63902558886636,47
35344.0,111.0477117827775,47
42436.0,120.43282050472067,47
51529.0,129.71371613075948,47
62500.0,136.30219448058705,47
75625.0,135.17768314932172,47
91809.0,146.80884780135193,47
110889.0,172.85456958840152,47
133956.0,198.6121069912563,47
162409.0,216.83415815817986,47
197136.0,234.03349405213024,47
238144.0,248.2192788628438,47
288369.0,286.4647251531212,47
25.0,0.3613892230021458,48
36.0,0.4982665718165763,48
49.0,0.6558947944120314,48
64.0,0.8227159211860163,48
81.0,1.001443491932157,48
100.0,1.1977528986135808,48
121.0,1.407788665182316,48
144.0,1.6280205596232507,48
196.0,2.092526987872049,48
225.0,2.349466720621057,48
289.0,2.901637794152568,48
361.0,3.52442131519262,48
400.0,3.8552305426457667,48
529.0,4.891362812973687,48
625.0,5.616317245745247,48
729.0,6.356051830999296,48
900.0,7.543666641572368,48
1089.0,8.958308162276275,48
1369.0,10.747842196148012,48
1600.0,12.110023976236585,48
1936.0,14.044419752804815,48
2401.0,16.741920362076378,48
2916.0,19.39664885438815,48
3481.0,22.189093695241933,48
4225.0,25.694000303584193,48
5184.0,30.16345086672468,48
6241.0,34.976739172257936,48
7569.0,41.315894287695365,48
9216.0,46.09798710625144,48
11236.0,50.34558511075957,48
13456.0,54.567981067407096,48
16384.0,60.138702869838674,48
19881.0,65.49820428172036,48
24025.0,72.84753267512193,48
28900.0,83.39606671767837,48
35344.0,100.05177275481381,48
42436.0,116.73144755863514,48
51529.0,131.7402624104239,48
62500.0,140.0714852165015,48
75625.0,147.31227507038668,48
91809.0,137.27333092143405,48
110889.0,171.448632435617,48
133956.0,176.05032419628625,48
162409.0,182.11558935013167,48
197136.0,209.0881682816081,48
238144.0,242.12890471500563,48
288369.0,237.9942667701884,48
25.0,0.3952606436547182,49
36.0,0.5313161997601279,49
49.0,0.6872302325043892,49
64.0,0.8608115696456882,49
81.0,1.053561821104719,49
100.0,1.2588054359374004,49
121.0,1.4711484683287432,49
144.0,1.6959378688210929,49
196.0,2.191272810103008,49
225.0,2.448255609471899,49
289.0,3.0056057621850902,49
361.0,3.6021202544995323,49
400.0,3.9204479104197913,49
529.0,4.95067212568596,49
625.0,5.656544415886415,49
729.0,6.404989068037435,49
900.0,7.600893515056468,49
1089.0,9.052646288742695,49
1369.0,10.883945269516879,49
1600.0,12.340539142654134,49
1936.0,14.321727608740254,49
2401.0,16.812622736806144,49
2916.0,19.12276632767025,49
3481.0,21.585445057403575,49
4225.0,24.696773712095023,49
5184.0,28.575634696808038,49
6241.0,32.9467009352553,49
7569.0,39.05251444593853,49
9216.0,44.2499733684197,49
11236.0,50.46855019059873,49
13456.0,55.99786409993501,49
16384.0,60.94627962748227,49
19881.0,67.75344553459018,49
24025.0,74.63892046880822,49
28900.0,83.15692758093729,49
35344.0,95.04294147781947,49
42436.0,105.96562669659849,49
51529.0,113.91977397107341,49
62500.0,124.53015578796298,49
75625.0,148.31299871907476,49
91809.0,157.6193550547871,49
110889.0,177.96892536181198,49
133956.0,176.66624378010977,49
162409.0,187.89381068866211,49
197136.0,229.2304834780983,49
238144.0,245.5843505762704,49
288369.0,248.5458408797152,49
25.0,0.40390882879953927,50
36.0,0.5494372528330937,50
49.0,0.7181089255027496,50
64.0,0.8978019005590278,50
81.0,1.0938687757101377,50
100.0,1.3044145363372763,50
121.0,1.5285392350438762,50
144.0,1.769680203535849,50
196.0,2.287828923469677,50
225.0,2.566799443104141,50
289.0,3.162714358479801,50
361.0,3.779284390287671,50
400.0,4.094633997709017,50
529.0,5.151062730434371,50
625.0,5.9348907538461875,50
729.0,6.741647936767005,50
900.0,8.010591324245064,50
1089.0,8.921925811584686,50
1369.0,10.565556259117757,50
1600.0,11.850533619580377,50
1936.0,13.530535179980362,50
2401.0,15.804139420430001,50
2916.0,18.160135898723198,50
3481.0,20.423051929802654,50
4225.0,22.977603554678627,50
5184.0,25.95291806193212,50
6241.0,29.172231450771463,50
7569.0,34.81817840357885,50
9216.0,39.220082984198164,50
11236.0,44.34721999074871,50
13456.0,49.40084143008969,50
16384.0,56.201872214835305,50
19881.0,63.39911707566497,50
24025.0,70.83199119376262,50
28900.0,80.0400139782511,50
35344.0,90.20827299559735,50
42436.0,101.75722836132745,50
51529.0,115.08122990327259,50
62500.0,126.07579545100707,50
75625.0,136.44516504849625,50
91809.0,152.2297946474242,50
110889.0,154.62143658717895,50
133956.0,158.2755989923089,50
162409.0,186.67703936598764,50
197136.0,212.18614750307634,50
238144.0,237.8667286759411,50
288369.0,319.226863517248,50
25.0,0.3765499331083891,51
36.0,0.5051216832187825,51
49.0,0.6511879695430592,51
64.0,0.8133593690680365,51
81.0,0.9839140825767918,51
100.0,1.1622188787833072,51
121.0,1.3532074610591942,51
144.0,1.5655855850135756,51
196.0,2.049509785677463,51
225.0,2.3103282540471044,51
289.0,2.8818209183799737,51
361.0,3.5286180967944065,51
400.0,3.879229174616947,51
529.0,5.031221621672455,51
625.0,5.830292230248833,51
729.0,6.640325267216569,51
900.0,7.864139616532271,51
1089.0,9.126999859573509,51
1369.0,10.901860841271976,51
1600.0,12.282903632546917,51
1936.0,14.122919530855418,51
2401.0,16.59771438778807,51
2916.0,19.144936992664316,51
3481.0,21.97208970856179,51
4225.0,25.56378956445238,51
5184.0,29.801580909166884,51
6241.0,33.90285598703035,51
7569.0,35.27623878401913,51
9216.0,40.15768372959939,51
11236.0,45.44689271661963,51
13456.0,50.53881786787175,51
16384.0,55.31398056838881,51
19881.0,58.86441544585688,51
24025.0,63.245094808023374,51
28900.0,70.85871267868343,51
35344.0,80.4342588261072,51
42436.0,91.77361396418073,51
51529.0,104.16569342963871,51
62500.0,112.50078842293813,51
75625.0,122.00483231838402,51
91809.0,130.9211217524595,51
110889.0,162.45558230559155,51
133956.0,173.8474216025996,51
162409.0,176.5814296787881,51
197136.0,173.57504043562554,51
238144.0,180.46267504482947,51
288369.0,182.55041143553137,51
25.0,0.4108198312247107,52
36.0,0.5527361594177457,52
49.0,0.7127522236682684,52
64.0,0.8859830184407507,52
81.0,1.0777446588172082,52
100.0,1.2863152625924892,52
121.0,1.51452724897387,52
144.0,1.7533689068337188,52
196.0,2.2567895488518412,52
225.0,2.5185933807278382,52
289.0,3.0645171266173015,52
361.0,3.646328466056028,52
400.0,3.9452247638646876,52
529.0,4.940231396156423,52
625.0,5.64201162886232,52
729.0,6.344551307367051,52
900.0,7.445173865167659,52
1089.0,8.860169743550259,52
1369.0,10.577817362799545,52
1600.0,11.94498939486672,52
1936.0,13.999968246923256,52
2401.0,16.86992544309047,52
2916.0,20.06607510530661,52
3481.0,23.421841833036588,52
4225.0,27.917083724202644,52
5184.0,33.48437915136062,52
6241.0,39.28837998421202,52
7569.0,48.280683777685944,52
9216.0,56.38062667201102,52
11236.0,65.36438068904647,52
13456.0,74.13755672905799,52
16384.0,85.15064250001913,52
19881.0,99.44394708435865,52
24025.0,115.78106529177549,52
28900.0,128.96226171602817,52
35344.0,139.8897594649703,52
42436.0,145.8171777086261,52
51529.0,149.06032427752996,52
62500.0,153.68679700612705,52
75625.0,160.35224271354417,52
91809.0,189.5361787438286,52
110889.0,201.56216801451896,52
133956.0,245.233050121543,52
162409.0,301.218512196847,52
197136.0,314.8622084017272,52
238144.0,312.311026206423,52
288369.0,298.12949487423316,52
25.0,0.39281680992967705,53
36.0,0.5330695660217072,53
49.0,0.6925211036356469,53
64.0,0.8576373556095284,53
81.0,1.0355365353964994,53
100.0,1.2251492486921522,53
121.0,1.4209527252198983,53
144.0,1.6236986137837155,53
196.0,2.038489112923043,53
225.0,2.2446016101935715,53
289.0,2.687150253881922,53
361.0,3.18623374503484,53
400.0,3.447434823601204,53
529.0,4.3106406967170114,53
625.0,4.914711328206212,53
729.0,5.582725712656543,53
900.0,6.6555140870222464,53
1089.0,7.627170473245669,53
1369.0,9.345771443486088,53
1600.0,10.732753351591695,53
1936.0,12.677624297023282,53
2401.0,15.391905503252804,53
2916.0,18.161304242282405,53
3481.0,21.264882765518074,53
4225.0,24.881967904198063,53
5184.0,29.0835403861482,53
6241.0,33.47942763412158,53
7569.0,39.98033765254415,53
9216.0,45.32850051336375,53
11236.0,51.66538499364263,53
13456.0,58.59908590840679,53
16384.0,69.59105315038808,53
19881.0,83.00033478922609,53
24025.0,95.19400379849641,53
28900.0,105.53742979370816,53
35344.0,119.53345002430487,53
42436.0,133.89879348012346,53
51529.0,150.52656990791613,53
62500.0,171.59778157661037,53
75625.0,195.07740852849173,53
91809.0,224.00943772506005,53
110889.0,236.92419307577174,53
133956.0,275.0652069596558,53
162409.0,333.32704568048325,53
197136.0,397.6947862123106,53
238144.0,436.76847330746455,53
288369.0,464.81619446201125,53
25.0,0.36485301089483474,54
36.0,0.4810553038338508,54
49.0,0.6105320816654131,54
64.0,0.7581938613170417,54
81.0,0.9168271526219637,54
100.0,1.0876173964095002,54
121.0,1.2697188108207527,54
144.0,1.4711187563610575,54
196.0,1.922242580277962,54
225.0,2.1637681584008113,54
289.0,2.6797350529285984,54
361.0,3.2222953229500857,54
400.0,3.5001011072589545,54
529.0,4.385026848202683,54
625.0,5.011217190206502,54
729.0,5.664973607671513,54
900.0,6.697436993185852,54
1089.0,7.786167292463168,54
1369.0,9.493358996567622,54
1600.0,10.896497401148588,54
1936.0,12.989283365911747,54
2401.0,15.798692541129702,54
2916.0,19.104257662338775,54
3481.0,22.625008590528097,54
4225.0,26.896607503220043,54
5184.0,31.7336674729009,54
6241.0,36.23317563109902,54
7569.0,41.688230863142934,54
9216.0,48.29196362852452,54
11236.0,57.15922692482218,54
13456.0,66.71373702658336,54
16384.0,77.98924605145518,54
19881.0,90.93978009310078,54
24025.0,105.83923600417889,54
28900.0,118.81511055999104,54
35344.0,135.17103714811344,54
42436.0,155.10926695444488,54
51529.0,176.74430752227295,54
62500.0,194.019751678661,54
75625.0,207.37797977875994,54
91809.0,211.33158569781148,54
110889.0,258.0224740924605,54
133956.0,264.69345629298795,54
162409.0,272.1404713130668,54
197136.0,320.80205197624167,54
238144.0,388.9344449950586,54
288369.0,426.8426775692003,54
25.0,0.3684069497830035,55
36.0,0.49579758060823614,55
49.0,0.6388228855579462,55
64.0,0.7939203651021046,55
81.0,0.9664114821412696,55
100.0,1.1641476663801644,55
121.0,1.375864914645758,55
144.0,1.6052986182373332,55
196.0,2.0947102807288736,55
225.0,2.3487440270396873,55
289.0,2.87786033582315,55
361.0,3.4478123202477304,55
400.0,3.7515101551756915,55
529.0,4.706337477395128,55
625.0,5.374529188432671,55
729.0,6.086250335862897,55
900.0,7.30346593385873,55
1089.0,8.07977817594505,55
1369.0,9.646688650178048,55
1600.0,10.8453649637635,55
1936.0,12.494445211076297,55
2401.0,14.712529737790913,55
2916.0,16.92056616777183,55
3481.0,19.3249010308237,55
4225.0,22.31667716535442,55
5184.0,25.764454421703007,55
6241.0,29.8269369350941,55
7569.0,37.03515384572351,55
9216.0,43.70311321070217,55
11236.0,51.96271424597403,55
13456.0,60.87150367568847,55
16384.0,71.70670985486585,55
19881.0,83.97118562783028,55
24025.0,96.01980547030195,55
28900.0,103.95394778941022,55
35344.0,113.1049199198864,55
42436.0,127.94554362454794,55
51529.0,142.86453160376448,55
62500.0,153.36014400588994,55
75625.0,165.58412184264606,55
91809.0,156.54389120526648,55
110889.0,174.71284073309835,55
133956.0,186.01033625258415,55
162409.0,220.05733238843638,55
197136.0,251.0679030594616,55
238144.0,307.6588107288928,55
288369.0,332.29558533737327,55
25.0,0.3816562886389559,56
36.0,0.5265438204927386,56
49.0,0.6848245585309606,56
64.0,0.8477249929332858,56
81.0,1.0155971637989323,56
100.0,1.2003387318716867,56
121.0,1.3962212184275018,56
144.0,1.608663287602403,56
196.0,2.0658645622610154,56
225.0,2.302858511562137,56
289.0,2.805207513149655,56
361.0,3.3470108433550583,56
400.0,3.640201754793497,56
529.0,4.607476841520933,56
625.0,5.299310452664427,56
729.0,5.990951831294964,56
900.0,7.02965282464348,56
1089.0,7.965768107949386,56
1369.0,9.508589105332804,56
1600.0,10.71043769131032,56
1936.0,12.29105152417535,56
2401.0,14.14223709233107,56
2916.0,16.072589278066037,56
3481.0,18.151655066322505,56
4225.0,20.725466222083764,56
5184.0,23.995257204761224,56
6241.0,27.500507537587715,56
7569.0,33.84085732675296,56
9216.0,40.44330314119394,56
11236.0,49.67684394009272,56
13456.0,58.90330098173207,56
16384.0,70.43191199125866,56
19881.0,81.85251922013555,56
24025.0,93.21821468333994,56
28900.0,102.30959541685624,56
35344.0,115.28339003298633,56
42436.0,127.49953274395287,56
51529.0,139.5609323814943,56
62500.0,148.7031640764712,56
75625.0,159.83955549632802,56
91809.0,160.08668878172065,56
110889.0,196.52037185855704,56
133956.0,230.55242683250822,56
162409.0,268.7320155921497,56
197136.0,284.80779068052783,56
238144.0,299.67197512449775,56
288369.0,316.2458442934435,56
25.0,0.3976795317711179,57
36.0,0.5415249586364052,57
49.0,0.7119680083335231,57
64.0,0.8933040269409589,57
81.0,1.0875297827431787,57
100.0,1.2967533501330206,57
121.0,1.5257800043468976,57
144.0,1.7813671954036834,57
196.0,2.3398690261288935,57
225.0,2.6373034652206275,57
289.0,3.265290122603479,57
361.0,3.9420993759959133,57
400.0,4.2980524860176565,57
529.0,5.431544338561336,57
625.0,6.278619502931525,57
729.0,7.144958850577635,57
900.0,8.506022379852293,57
1089.0,10.216555897854835,57
1369.0,12.351424117513414,57
1600.0,13.978037015802794,57
1936.0,16.238973565844006,57
2401.0,19.083412019070014,57
2916.0,21.772024465209164,57
3481.0,24.32556002354795,57
4225.0,27.346937323935364,57
5184.0,30.733576998418876,57
6241.0,34.24932582223574,57
7569.0,39.48743824520688,57
9216.0,44.51093684608038,57
11236.0,50.71274432710366,57
13456.0,57.78045007326485,57
16384.0,67.01391327774549,57
19881.0,74.48439978731587,57
24025.0,82.17800360626478,57
28900.0,93.39211913842044,57
35344.0,108.73546746935847,57
42436.0,121.88997090316691,57
51529.0,133.42689260195897,57
62500.0,149.02842450324903,57
75625.0,169.02248519053308,57
91809.0,169.18951771653406,57
110889.0,182.73502019759152,57
133956.0,199.2232141043438,57
162409.0,227.78926730375338,57
197136.0,261.8585593468673,57
238144.0,300.19662331263913,57
288369.0,358.7950448374441,57
25.0,0.38677383508200247,58
36.0,0.5247458150408716,58
49.0,0.6822301224807572,58
64.0,0.8531167698810049,58
81.0,1.0360104931837457,58
100.0,1.2360666080871148,58
121.0,1.4505298514319285,58
144.0,1.6898142034720476,58
196.0,2.2324466577921025,58
225.0,2.523706980769886,58
289.0,3.1517458075411326,58
361.0,3.8184431761618876,58
400.0,4.164037888530783,58
529.0,5.284335581795051,58
625.0,6.093053282109334,58
729.0,6.943153708866762,58
900.0,8.232634923476754,58
1089.0,9.180570376777728,58
1369.0,10.86013644138024,58
1600.0,12.225288536682669,58
1936.0,14.069576346981375,58
2401.0,16.52563446752969,58
2916.0,19.17550511645338,58
3481.0,21.8328059759778,58
4225.0,24.856484828485435,58
5184.0,28.727826663393213,58
6241.0,32.914921087532726,58
7569.0,39.689351154144966,58
9216.0,45.49440244966853,58
11236.0,51.71736465660914,58
13456.0,58.25072475071695,58
16384.0,65.04411152460787,58
19881.0,73.31599184537292,58
24025.0,83.15066598496148,58
28900.0,93.44835355083157,58
35344.0,104.63117204626872,58
42436.0,117.20531795162978,58
51529.0,127.4545340059273,58
62500.0,138.88763729788036,58
75625.0,151.08934591248564,58
91809.0,185.19278114093618,58
110889.0,207.85324802836274,58
133956.0,221.26379545279886,58
162409.0,243.68965152524854,58
197136.0,279.119642188691,58
238144.0,308.50880111351694,58
288369.0,374.8572336570559,58
25.0,0.35418147312400383,59
36.0,0.47176014890223344,59
49.0,0.6044209116473824,59
64.0,0.7484541120518994,59
81.0,0.9104582500452751,59
100.0,1.086001215088389,59
121.0,1.2744313014341675,59
144.0,1.4856799657484452,59
196.0,1.9588056544496468,59
225.0,2.2138798153566217,59
289.0,2.75966934456972,59
361.0,3.3525068051764193,59
400.0,3.6792077011833646,59
529.0,4.733569446636858,59
625.0,5.4582421599869395,59
729.0,6.1944645420581255,59
900.0,7.347658079599873,59
1089.0,8.381328159039418,59
1369.0,10.319548881361673,59
1600.0,12.057179527280141,59
1936.0,14.525668079839754,59
2401.0,17.847616602877505,59
2916.0,21.457910289926396,59
3481.0,25.276683138281946,59
4225.0,29.91927249823779,59
5184.0,35.57995743143654,59
6241.0,40.90723582650918,59
7569.0,47.5944899439699,59
9216.0,53.68459864082032,59
11236.0,61.3048905544764,59
13456.0,68.61044967598318,59
16384.0,76.87644992155761,59
19881.0,84.48282700877199,59
24025.0,93.98937558173841,59
28900.0,102.30209910545821,59
35344.0,108.86578804006658,59
42436.0,112.84575075521623,59
51529.0,120.81979826393233,59
62500.0,138.93777085757034,59
75625.0,162.29984107216856,59
91809.0,202.69434679906618,59
110889.0,205.3688981909239,59
133956.0,202.20393953495235,59
162409.0,197.8834312034162,59
197136.0,223.98273267909371,59
238144.0,264.39690050456676,59
288369.0,316.3340839120902,59
25.0,0.40127389021384496,60
36.0,0.5427805190248866,60
49.0,0.7034096573096653,60
64.0,0.8795611890042028,60
81.0,1.0730556591696199,60
100.0,1.2814414815114852,60
121.0,1.495288692389342,60
144.0,1.7252168653741158,60
196.0,2.2241087382779074,60
225.0,2.504839544758028,60
289.0,3.1155079181616085,60
361.0,3.787094175137678,60
400.0,4.132183525258133,60
529.0,5.214371356731252,60
625.0,5.974358825269281,60
729.0,6.7573281960163705,60
900.0,8.108227384954017,60
1089.0,10.627785305012042,60
1369.0,13.029928686764725,60
1600.0,14.96391188844231,60
1936.0,17.600282570672583,60
2401.0,20.955736960560102,60
2916.0,24.37580488087438,60
3481.0,27.912825033979644,60
4225.0,32.14447733009701,60
5184.0,36.84286212466837,60
6241.0,41.326455045301365,60
7569.0,45.7843977893702,60
9216.0,50.55445957325509,60
11236.0,57.500374988836676,60
13456.0,66.04090337811228,60
16384.0,76.39632904489325,60
19881.0,86.8858863237799,60
24025.0,96.67563041872903,60
28900.0,106.3099029809398,60
35344.0,113.83828228388913,60
42436.0,115.31513698994732,60
51529.0,115.78789154390611,60
